21.576,13.74,14.566,58.176,8.0795,16.946,8.4424,11.192,21.162,24.721,40.97,14.314,22.204,16.748,12.235,7.0882
21.144,13.593,14.451,57.739,8.0699,16.808,8.4338,11.157,21.355,24.615,40.644,14.249,22.17,16.689,12.185,7.0449
20.729,13.448,14.336,57.303,8.0611,16.671,8.4254,11.122,21.547,24.507,40.32,14.186,22.133,16.63,12.137,7.0025
20.329,13.304,14.222,56.869,8.0532,16.535,8.417,11.088,21.736,24.4,39.999,14.125,22.094,16.572,12.088,6.9612
19.945,13.161,14.11,56.437,8.046,16.401,8.4088,11.053,21.923,24.292,39.679,14.065,22.054,16.513,12.04,6.9174
19.576,13.02,13.998,56.007,8.0397,16.267,8.4007,11.019,22.109,24.205,39.361,14.008,22.012,16.455,11.993,6.8822
19.222,12.88,13.888,55.578,8.0341,16.135,8.3928,10.985,22.292,24.07,39.046,13.953,21.968,16.397,11.945,6.848
18.882,12.741,13.779,55.151,8.0293,16.003,8.3849,10.951,22.473,23.935,38.732,13.9,21.922,16.339,11.899,6.8149
18.557,12.604,13.67,54.726,8.0251,15.873,8.3771,10.917,22.651,23.799,38.421,13.85,21.875,16.281,11.852,6.7827
18.246,12.467,13.563,54.303,8.0216,15.744,8.3695,10.882,22.827,23.664,38.111,13.801,21.826,16.224,11.806,6.7514
17.948,12.333,13.457,53.881,8.0188,15.615,8.3619,10.851,23,23.529,37.804,13.755,21.775,16.166,11.761,6.7211
17.663,12.199,13.352,53.461,8.0166,15.488,8.3545,10.821,23.17,23.394,37.499,13.711,21.722,16.109,11.715,6.6917
17.392,12.067,13.247,53.043,8.015,15.362,8.3471,10.791,23.337,23.26,37.195,13.669,21.668,16.052,11.671,6.6631
17.134,11.936,13.144,52.627,8.0139,15.237,8.3399,10.761,23.502,23.126,36.894,13.63,21.612,15.996,11.626,6.6354
16.888,11.807,13.042,52.213,8.0134,15.113,8.3327,10.731,23.663,22.993,36.595,13.593,21.555,15.939,11.582,6.6086
16.654,11.679,12.941,51.8,8.0134,14.99,8.3257,10.701,23.821,22.861,36.298,13.559,21.496,15.883,11.539,6.5825
16.432,11.552,12.842,51.389,8.0139,14.868,8.3187,10.671,23.975,22.73,36.002,13.526,21.435,15.827,11.495,6.5572
16.222,11.427,12.743,50.98,8.0149,14.747,8.3118,10.641,24.126,22.6,35.709,13.497,21.374,15.771,11.453,6.5327
16.023,11.303,12.645,50.572,8.0162,14.628,8.305,10.612,24.274,22.472,35.418,13.47,21.31,15.715,11.41,6.5089
15.835,11.18,12.548,50.167,8.018,14.473,8.2983,10.582,24.417,22.345,35.129,13.445,21.245,15.659,11.368,6.4857
15.657,11.058,12.452,49.763,8.0202,14.32,8.2916,10.552,24.557,22.22,34.842,13.423,21.179,15.604,11.327,6.4633
15.491,10.938,12.358,49.361,8.0227,14.167,8.285,10.522,24.693,22.096,34.557,13.403,21.111,15.549,11.285,6.4415
15.334,10.82,12.264,48.961,8.0255,14.015,8.2785,10.492,24.824,21.975,34.274,13.386,21.043,15.494,11.245,6.4203
15.187,10.702,12.172,48.562,8.0286,13.865,8.2721,10.462,24.952,21.855,33.993,13.372,20.972,15.439,11.204,6.3998
15.05,10.586,12.08,48.165,8.032,13.716,8.2657,10.433,25.075,21.738,33.714,13.361,20.901,15.385,11.164,6.3798
14.922,10.471,11.99,47.77,8.0357,13.568,8.2594,10.402,25.194,21.623,33.437,13.352,20.828,15.33,11.124,6.3603
14.803,10.358,11.9,47.377,8.0395,13.422,8.2532,10.372,25.308,21.51,33.162,13.346,20.754,15.276,11.085,6.3414
14.692,10.246,11.812,46.986,8.0436,13.277,8.247,10.342,25.417,21.4,32.889,13.342,20.678,15.222,11.046,6.323
14.59,10.135,11.725,46.596,8.0478,13.134,8.2409,10.312,25.522,21.293,32.619,13.342,20.602,15.168,11.008,6.3051
14.496,10.025,11.639,46.208,8.0521,12.993,8.2348,10.281,25.622,21.189,32.35,13.344,20.524,15.115,10.97,6.2876
14.41,9.9173,11.553,45.822,8.0565,12.854,8.2288,10.25,25.717,21.087,32.083,13.349,20.446,15.061,10.932,6.2705
14.331,9.8105,11.469,45.437,8.0611,12.716,8.2228,10.219,25.806,20.989,31.818,13.357,20.366,14.996,10.895,6.2538
14.259,9.7051,11.386,45.055,8.0656,12.58,8.2169,10.188,25.891,20.895,31.556,13.368,20.285,14.956,10.858,6.2375
14.194,9.6009,11.304,44.674,8.0702,12.447,8.211,10.157,25.97,20.803,31.295,13.382,20.203,14.916,10.822,6.2215
14.136,9.4981,11.223,44.295,8.0748,12.316,8.2052,10.126,26.043,20.716,31.037,13.399,20.12,14.876,10.786,6.2059
14.084,9.3966,11.143,43.918,8.0794,12.187,8.1994,10.095,26.111,20.632,30.78,13.419,20.036,14.836,10.75,6.1905
14.039,9.2965,11.065,43.542,8.0839,12.06,8.1936,10.064,26.173,20.552,30.525,13.442,19.951,14.795,10.715,6.1755
13.998,9.1977,10.987,43.168,8.0883,11.936,8.1879,10.032,26.23,20.475,30.273,13.468,19.865,14.754,10.68,6.1606
13.964,9.1002,10.91,42.796,8.0926,11.814,8.1822,10.001,26.28,20.404,30.022,13.498,19.778,14.712,10.645,6.146
13.934,9.004,10.834,42.426,8.0968,11.695,8.1765,9.9697,26.324,20.336,29.774,13.53,19.691,14.67,10.611,6.1317
13.909,8.8959,10.76,42.058,8.1008,11.579,8.1709,9.9383,26.362,20.273,29.528,13.566,19.602,14.628,10.578,6.1175
13.889,8.8646,10.686,41.691,8.1047,11.465,8.1652,9.907,26.394,20.215,29.283,13.605,19.513,14.585,10.545,6.1036
13.873,8.8327,10.614,41.326,8.1083,11.355,8.1596,9.8756,26.42,20.161,29.041,13.647,19.423,14.542,10.512,6.0899
13.861,8.8004,10.542,40.963,8.1118,11.247,8.154,9.8444,26.441,20.112,28.801,13.692,19.332,14.499,10.479,6.0764
13.854,8.7676,10.472,40.601,8.115,11.143,8.1484,9.8132,26.455,20.068,28.562,13.741,19.241,14.455,10.447,6.0632
13.85,8.7344,10.402,40.242,8.1181,11.041,8.1429,9.782,26.464,20.029,28.326,13.793,19.148,14.411,10.415,6.0501
13.851,8.7006,10.33,39.884,8.121,10.943,8.1373,9.7509,26.467,19.996,28.092,13.848,19.056,14.367,10.384,6.0373
13.855,8.6665,10.3,39.528,8.1237,10.848,8.1317,9.72,26.465,19.968,27.86,13.907,18.962,14.322,10.353,6.0247
13.864,8.6319,10.27,39.174,8.1263,10.755,8.1262,9.6891,26.457,19.946,27.63,13.969,18.868,14.277,10.323,6.0123
13.876,8.5969,10.239,38.821,8.1286,10.665,8.1206,9.6584,26.445,19.929,27.402,14.033,18.773,14.232,10.293,6.0001
13.892,8.5616,10.209,38.47,8.1308,10.579,8.1151,9.6278,26.427,19.918,27.176,14.101,18.678,14.186,10.263,5.9881
13.911,8.5259,10.179,38.121,8.1327,10.495,8.1095,9.5974,26.404,19.914,26.952,14.171,18.582,14.141,10.234,5.9764
13.934,8.4898,10.149,37.774,8.1345,10.413,8.104,9.5672,26.377,19.915,26.73,14.243,18.485,14.095,10.205,5.9648
13.96,8.4533,10.119,37.429,8.1361,10.335,8.0984,9.5371,26.344,19.923,26.51,14.317,18.388,14.049,10.176,5.9535
13.989,8.4166,10.09,37.085,8.1376,10.259,8.0928,9.5072,26.307,19.937,26.292,14.394,18.291,14.002,10.148,5.9423
14.022,8.3795,10.06,36.743,8.1388,10.185,8.0872,9.4776,26.266,19.958,26.076,14.472,18.193,13.955,10.121,5.9314
14.058,8.3422,10.03,36.403,8.1399,10.115,8.0816,9.4481,26.22,19.985,25.862,14.552,18.095,13.909,10.093,5.9206
14.097,8.3046,10.001,36.133,8.1408,10.046,8.0759,9.4189,26.17,20.02,25.65,14.633,17.997,13.862,10.067,5.9101
14.139,8.2667,9.9716,35.724,8.1415,9.9804,8.0703,9.39,26.116,20.061,25.44,14.715,17.898,13.814,10.04,5.8998
14.183,8.2286,9.9424,35.319,8.142,9.917,8.0646,9.3613,26.057,20.109,25.233,14.799,17.799,13.767,10.014,5.8896
14.231,8.1902,9.9133,34.916,8.1423,9.8559,8.0589,9.333,25.995,20.165,25.027,14.883,17.699,13.719,9.9821,5.8797
14.281,8.1516,9.8844,34.515,8.1425,9.7972,8.0531,9.3049,25.929,20.228,24.823,14.968,17.6,13.672,9.9676,5.8699
14.334,8.1129,9.8556,34.118,8.1425,9.7407,8.0473,9.2771,25.859,20.299,24.622,15.054,17.5,13.624,9.9536,5.8604
14.389,8.0739,9.8269,33.724,8.1423,9.6864,8.0415,9.2497,25.786,20.378,24.422,15.14,17.399,13.576,9.9399,5.851
14.447,8.0348,9.7984,33.333,8.1419,9.6344,8.0356,9.2225,25.709,20.464,24.224,15.226,17.299,13.528,9.9266,5.8419
14.507,7.9956,9.77,32.945,8.1413,9.5844,8.0297,9.1958,25.629,20.558,24.026,15.312,17.199,13.48,9.9136,5.8329
14.569,7.9562,9.7419,32.56,8.1406,9.5366,8.0238,9.1694,25.545,20.661,23.856,15.398,17.098,13.432,9.901,5.8241
14.634,7.9167,9.7138,32.178,8.1397,9.4908,8.0178,9.1434,25.458,20.772,23.688,15.483,16.998,13.383,9.8887,5.8155
14.7,7.8771,9.686,31.799,8.1386,9.4469,8.0117,9.1178,25.369,20.89,23.523,15.568,16.897,13.335,9.8767,5.8071
14.769,7.8374,9.6583,31.423,8.1373,9.4051,8.0056,9.0926,25.276,21.014,23.359,15.652,16.796,13.286,9.865,5.7988
14.84,7.7976,9.6308,31.05,8.1359,9.3651,7.9995,9.0678,25.181,21.143,23.197,15.735,16.695,13.238,9.8536,5.7908
14.912,7.7578,9.6035,30.68,8.1342,9.327,7.9933,9.0435,25.083,21.275,23.038,15.816,16.595,13.19,9.8425,5.7829
14.986,7.718,9.5764,30.314,8.1324,9.2907,7.987,9.0196,24.982,21.41,22.88,15.897,16.494,13.141,9.8317,5.7752
15.062,7.6781,9.5494,29.95,8.1304,9.2561,7.9807,8.9962,24.879,21.546,22.724,15.976,16.394,13.093,9.8211,5.7677
15.139,7.6382,9.5227,29.59,8.1283,9.2233,7.9743,8.9732,24.773,21.681,22.569,16.053,16.293,13.044,9.8108,5.7603
15.218,7.5984,9.4962,29.233,8.126,9.1922,7.9678,8.9508,24.666,21.815,22.417,16.128,16.193,12.996,9.8007,5.7532
15.298,7.5586,9.4699,28.879,8.1235,9.1626,7.9612,8.9288,24.556,21.946,22.266,16.201,16.093,12.947,9.7908,5.7462
15.38,7.5188,9.4438,28.528,8.1208,9.1347,7.9546,8.9074,24.444,22.073,22.117,16.272,15.993,12.899,9.7811,5.7394
15.463,7.479,9.4179,28.181,8.1179,9.1083,7.9479,8.8866,24.33,22.194,21.97,16.341,15.893,12.85,9.7717,5.7327
15.546,7.4394,9.3923,27.837,8.1149,9.0833,7.9412,8.8662,24.215,22.309,21.825,16.407,15.794,12.802,9.7624,5.7262
15.631,7.3998,9.3669,27.496,8.1117,9.0598,7.9343,8.8465,24.098,22.419,21.681,16.47,15.695,12.754,9.7533,5.7199
15.717,7.3603,9.3417,27.158,8.1083,9.0377,7.9274,8.8273,23.979,22.523,21.539,16.53,15.596,12.706,9.7444,5.7138
15.804,7.321,9.3168,26.824,8.1048,9.017,7.9203,8.8087,23.859,22.622,21.398,16.587,15.497,12.658,9.7356,5.7078
15.891,7.2818,9.2921,26.493,8.1011,8.9975,7.9132,8.7908,23.738,22.715,21.259,16.64,15.399,12.61,9.7269,5.702
15.98,7.2428,9.2677,26.165,8.0972,8.9793,7.906,8.7734,23.615,22.803,21.122,16.69,15.301,12.562,9.7184,5.6963
16.068,7.2039,9.2436,25.841,8.0931,8.9623,7.8987,8.7567,23.491,22.886,20.986,16.736,15.204,12.515,9.71,5.6909
16.158,7.1652,9.2197,25.52,8.0889,8.9465,7.8913,8.7406,23.367,22.963,20.852,16.779,15.107,12.467,9.7017,5.6855
16.248,7.1267,9.1961,25.203,8.0845,8.9318,7.8838,8.7252,23.241,23.035,20.72,16.817,15.011,12.42,9.6935,5.6803
16.338,7.0884,9.1727,24.889,8.0799,8.9181,7.8762,8.7105,23.115,23.102,20.589,16.851,14.915,12.373,9.6854,5.6753
16.428,7.0504,9.1497,24.578,8.0751,8.9055,7.8685,8.6965,22.988,23.164,20.459,16.88,14.819,12.326,9.6774,5.6705
16.519,7.0126,9.1269,24.271,8.0702,8.8938,7.8607,8.6831,22.861,23.221,20.331,16.905,14.724,12.279,9.6694,5.6658
16.609,6.9751,9.1044,23.967,8.0651,8.8831,7.8527,8.6705,22.733,23.273,20.204,16.925,14.63,12.232,9.6614,5.6612
16.7,6.9378,9.0822,23.667,8.0599,8.8732,7.8447,8.6587,22.605,23.32,20.079,16.94,14.537,12.186,9.6535,5.6568
16.79,6.9009,9.0603,23.37,8.0544,8.8642,7.8365,8.6475,22.476,23.363,19.955,16.952,14.444,12.14,9.6456,5.6525
16.881,6.8643,9.0387,23.077,8.0488,8.856,7.8282,8.6372,22.348,23.4,19.833,16.959,14.351,12.094,9.6378,5.6484
16.971,6.828,9.0175,22.788,8.0431,8.8485,7.8198,8.6276,22.219,23.433,19.711,16.962,14.26,12.048,9.6299,5.6445
17.061,6.792,8.9965,22.502,8.0371,8.8418,7.8113,8.6188,22.091,23.462,19.591,16.96,14.169,12.003,9.622,5.6407
17.15,6.7564,8.9759,22.219,8.031,8.8357,7.8026,8.6109,21.963,23.486,19.473,16.955,14.079,11.957,9.6141,5.637
17.239,6.7212,8.9556,21.94,8.0248,8.8301,7.7939,8.6037,21.836,23.506,19.356,16.946,13.989,11.913,9.6061,5.6335
17.327,6.6864,8.9356,21.665,8.0183,8.8252,7.7849,8.5974,21.709,23.522,19.24,16.932,13.901,11.868,9.5982,5.6301
17.415,6.6519,8.916,21.394,8.0117,8.8207,7.7759,8.5919,21.582,23.533,19.125,16.916,13.813,11.824,9.5901,5.6268
17.501,6.6179,8.8967,21.126,8.0049,8.8168,7.7667,8.5873,21.457,23.54,19.011,16.895,13.727,11.78,9.582,5.6237
17.587,6.5842,8.8777,20.861,7.998,8.8132,7.7574,8.5835,21.332,23.543,18.899,16.871,13.641,11.736,9.5738,5.6207
17.672,6.5509,8.8591,20.601,7.9909,8.81,7.7479,8.5807,21.208,23.542,18.787,16.843,13.556,11.693,9.5655,5.6179
17.756,6.5179,8.8409,20.344,7.9836,8.8072,7.7383,8.5787,21.085,23.537,18.677,16.812,13.472,11.65,9.5571,5.6152
17.839,6.4853,8.8231,20.091,7.9762,8.8046,7.7285,8.5777,20.964,23.528,18.568,16.778,13.389,11.608,9.5486,5.6126
17.92,6.4531,8.8056,19.841,7.9686,8.8022,7.7186,8.5776,20.843,23.515,18.46,16.74,13.307,11.565,9.5399,5.6102
18,6.4213,8.7884,19.596,7.9609,8.8001,7.7085,8.5785,20.725,23.499,18.353,16.699,13.226,11.524,9.5311,5.6079
18.079,6.3898,8.7717,19.354,7.9529,8.7981,7.6983,8.5803,20.607,23.479,18.247,16.656,13.146,11.482,9.5222,5.6057
18.156,6.3587,8.7553,19.116,7.9448,8.7962,7.6879,8.5831,20.492,23.455,18.143,16.609,13.067,11.441,9.5131,5.6036
18.232,6.328,8.7394,18.882,7.9366,8.7943,7.6773,8.5869,20.378,23.428,18.039,16.559,12.989,11.4,9.5038,5.6017
18.306,6.2976,8.7237,18.651,7.9282,8.7924,7.6666,8.5916,20.265,23.397,17.936,16.507,12.913,11.36,9.4944,5.5999
18.379,6.2675,8.7085,18.425,7.9196,8.7905,7.6558,8.5974,20.155,23.363,17.834,16.452,12.837,11.32,9.4847,5.5982
18.449,6.2378,8.6936,18.202,7.9109,8.7885,7.6447,8.6043,20.046,23.325,17.733,16.394,12.763,11.28,9.4748,5.5966
18.518,6.2085,8.6791,17.983,7.902,8.7864,7.6336,8.6122,19.938,23.285,17.633,16.334,12.69,11.24,9.4647,5.5952
18.584,6.1794,8.665,17.768,7.8929,8.7841,7.6223,8.6211,19.833,23.241,17.534,16.272,12.618,11.201,9.4544,5.5938
18.649,6.1508,8.6512,17.557,7.8838,8.7815,7.6108,8.6311,19.729,23.194,17.436,16.207,12.547,11.163,9.4438,5.5926
18.711,6.1224,8.6377,17.35,7.8745,8.7787,7.5992,8.6422,19.626,23.144,17.339,16.14,12.477,11.124,9.433,5.5915
18.771,6.0945,8.6246,17.147,7.865,8.7756,7.5875,8.6544,19.525,23.091,17.243,16.071,12.408,11.086,9.4219,5.5906
18.829,6.0668,8.6118,16.948,7.8554,8.7721,7.5756,8.6677,19.425,23.035,17.148,15.999,12.341,11.049,9.4105,5.5897
18.884,6.0395,8.5994,16.753,7.8457,8.7684,7.5636,8.6822,19.327,22.977,17.054,15.926,12.274,11.011,9.3989,5.5889
18.937,6.0125,8.5873,16.561,7.8359,8.7642,7.5515,8.6978,19.231,22.916,16.961,15.851,12.208,10.974,9.387,5.5883
18.987,5.9858,8.5755,16.374,7.8259,8.7598,7.5392,8.7145,19.136,22.852,16.869,15.774,12.143,10.937,9.3749,5.5877
19.035,5.9594,8.5641,16.19,7.8158,8.7551,7.5268,8.7325,19.042,22.785,16.777,15.695,12.08,10.901,9.3625,5.5873
19.08,5.9334,8.5529,16.009,7.8056,8.7501,7.5143,8.7516,18.95,22.716,16.687,15.615,12.017,10.865,9.3498,5.587
19.121,5.9077,8.5421,15.833,7.7953,8.7448,7.5017,8.7719,18.859,22.645,16.597,15.533,11.955,10.829,9.337,5.5867
19.16,5.8823,8.5316,15.659,7.7849,8.7392,7.489,8.7934,18.77,22.571,16.509,15.45,11.895,10.794,9.3239,5.5866
19.196,5.8572,8.5214,15.49,7.7744,8.7334,7.4762,8.8162,18.682,22.495,16.421,15.366,11.835,10.759,9.3105,5.5866
19.229,5.8324,8.5115,15.323,7.7638,8.7273,7.4632,8.8402,18.595,22.416,16.334,15.28,11.776,10.724,9.297,5.5867
19.258,5.808,8.5019,15.161,7.7531,8.7209,7.4502,8.8655,18.51,22.336,16.248,15.193,11.718,10.69,9.2832,5.5869
19.284,5.7838,8.4926,15.001,7.7423,8.7143,7.4371,8.8919,18.426,22.253,16.163,15.105,11.661,10.655,9.2692,5.5871
19.307,5.7599,8.4836,14.845,7.7314,8.7074,7.4238,8.9196,18.343,22.168,16.079,15.016,11.604,10.621,9.255,5.5875
19.326,5.7364,8.4749,14.692,7.7204,8.7003,7.4105,8.9484,18.262,22.082,15.996,14.926,11.549,10.588,9.2406,5.588
19.342,5.7131,8.4664,14.543,7.7094,8.693,7.397,8.9784,18.181,21.993,15.913,14.835,11.495,10.555,9.2259,5.5885
19.354,5.6902,8.4583,14.396,7.6983,8.6855,7.3835,9.0094,18.102,21.903,15.831,14.744,11.441,10.522,9.2111,5.5891
19.362,5.6675,8.4504,14.253,7.6871,8.6777,7.3699,9.0413,18.024,21.811,15.751,14.652,11.388,10.489,9.1961,5.5899
19.367,5.6451,8.4427,14.112,7.6758,8.6698,7.3562,9.0743,17.948,21.717,15.671,14.559,11.336,10.457,9.1809,5.5907
19.367,5.623,8.4354,13.975,7.6645,8.6616,7.3425,9.1082,17.872,21.622,15.592,14.466,11.285,10.425,9.1655,5.5916
19.364,5.6012,8.4283,13.841,7.6531,8.6533,7.3286,9.143,17.798,21.525,15.513,14.373,11.235,10.393,9.15,5.5926
19.356,5.5796,8.4215,13.71,7.6416,8.6447,7.3147,9.1786,17.724,21.427,15.436,14.279,11.185,10.362,9.1342,5.5937
19.345,5.5584,8.4149,13.581,7.6302,8.636,7.3008,9.215,17.652,21.327,15.359,14.186,11.136,10.33,9.1183,5.5948
19.329,5.5374,8.4085,13.456,7.6186,8.6272,7.2867,9.2522,17.581,21.227,15.283,14.092,11.088,10.3,9.1023,5.5961
19.308,5.5167,8.4024,13.333,7.607,8.6181,7.2726,9.29,17.511,21.125,15.208,13.998,11.041,10.269,9.086,5.5974
19.283,5.4962,8.3966,13.213,7.5954,8.609,7.2584,9.3286,17.442,21.021,15.134,13.904,10.994,10.239,9.0697,5.5988
19.254,5.4761,8.391,13.095,7.5837,8.5996,7.2442,9.3677,17.374,20.917,15.061,13.811,10.948,10.209,9.0531,5.6003
19.22,5.4561,8.3856,12.981,7.572,8.5902,7.2299,9.4075,17.306,20.812,14.988,13.717,10.903,10.179,9.0364,5.6018
19.182,5.4365,8.3805,12.869,7.5603,8.5806,7.2156,9.4477,17.24,20.705,14.916,13.624,10.859,10.15,9.0196,5.6034
19.138,5.4171,8.3755,12.759,7.5486,8.5709,7.2012,9.4885,17.175,20.598,14.845,13.532,10.815,10.121,9.0026,5.6051
19.09,5.398,8.3708,12.652,7.5368,8.5611,7.1867,9.5297,17.111,20.49,14.774,13.44,10.772,10.092,8.9855,5.6069
19.037,5.3791,8.3663,12.547,7.525,8.5511,7.1723,9.5713,17.047,20.382,14.705,13.349,10.729,10.063,8.9683,5.6087
18.98,5.3605,8.3621,12.445,7.5132,8.5411,7.1577,9.6133,16.985,20.273,14.636,13.258,10.687,10.035,8.951,5.6107
18.919,5.3421,8.358,12.345,7.5014,8.531,7.1432,9.6556,16.923,20.163,14.568,13.168,10.646,10.007,8.9335,5.6126
18.854,5.324,8.3541,12.248,7.4895,8.5208,7.1286,9.6982,16.862,20.052,14.5,13.08,10.605,9.9789,8.9159,5.6147
18.786,5.3061,8.3505,12.152,7.4777,8.5105,7.114,9.741,16.802,19.942,14.434,12.992,10.565,9.9514,8.8982,5.6168
18.715,5.2885,8.347,12.059,7.4659,8.5002,7.0993,9.7839,16.743,19.831,14.368,12.905,10.526,9.9241,8.8804,5.6189
18.642,5.2711,8.3437,11.968,7.4541,8.4897,7.0847,9.8271,16.685,19.719,14.303,12.819,10.487,9.8972,8.8625,5.6211
