1527829861284362053.jpg	1527829861.333333	0.981950	-0.016900	-0.188387	427801.506512	0.188262	-0.008686	0.982082	4436455.279024	-0.018234	-0.999821	-0.005347	38.655211	0.000000	0.000000	0.000000	1.000000
1527829861345592322.jpg	1527829861.399999	0.981962	-0.017282	-0.188287	427801.314353	0.188191	-0.007012	0.982109	4436456.286073	-0.018293	-0.999828	-0.003633	38.655504	0.000000	0.000000	0.000000	1.000000
1527829861461861868.jpg	1527829861.466666	0.981939	-0.018203	-0.188323	427801.122790	0.188233	-0.006519	0.982104	4436457.295581	-0.019105	-0.999815	-0.002975	38.655408	0.000000	0.000000	0.000000	1.000000
1527829861521408387.jpg	1527829861.533333	0.981899	-0.018490	-0.188503	427800.930356	0.188398	-0.007264	0.982068	4436458.307735	-0.019528	-0.999804	-0.003649	38.654537	0.000000	0.000000	0.000000	1.000000
1527829861608195096.jpg	1527829861.666666	0.981877	-0.017566	-0.188705	427800.540546	0.188550	-0.010137	0.982013	4436460.329516	-0.019163	-0.999796	-0.006641	38.654238	0.000000	0.000000	0.000000	1.000000
1527829861674631100.jpg	1527829861.733333	0.981873	-0.016850	-0.188789	427800.343644	0.188616	-0.011301	0.981987	4436461.339598	-0.018680	-0.999796	-0.007917	38.652003	0.000000	0.000000	0.000000	1.000000
1527829861740956623.jpg	1527829861.799999	0.981917	-0.016571	-0.188584	427800.148336	0.188416	-0.011165	0.982027	4436462.347776	-0.018379	-0.999802	-0.007841	38.650559	0.000000	0.000000	0.000000	1.000000
1527829861801141799.jpg	1527829861.866666	0.981909	-0.017453	-0.188547	427799.956049	0.188399	-0.009724	0.982046	4436463.355079	-0.018973	-0.999802	-0.006260	38.648666	0.000000	0.000000	0.000000	1.000000
1527829861923832530.jpg	1527829861.933333	0.981888	-0.019088	-0.188500	427799.766480	0.188368	-0.008504	0.982063	4436464.362021	-0.020348	-0.999783	-0.004754	38.647030	0.000000	0.000000	0.000000	1.000000
1527829862006557086.jpg	1527829862.066666	0.981855	-0.020032	-0.188572	427799.387325	0.188419	-0.009292	0.982046	4436466.374637	-0.021425	-0.999758	-0.005349	38.645869	0.000000	0.000000	0.000000	1.000000
1527829862133231240.jpg	1527829862.133333	0.981842	-0.020068	-0.188637	427799.197285	0.188456	-0.010555	0.982027	4436467.379926	-0.021698	-0.999745	-0.006581	38.645164	0.000000	0.000000	0.000000	1.000000
1527829862189447981.jpg	1527829862.199999	0.981889	-0.019336	-0.188468	427799.005875	0.188269	-0.011650	0.982050	4436468.383533	-0.021184	-0.999747	-0.007798	38.644043	0.000000	0.000000	0.000000	1.000000
1527829862253059318.jpg	1527829862.266666	0.981918	-0.018547	-0.188397	427798.816056	0.188184	-0.012641	0.982054	4436469.385575	-0.020596	-0.999750	-0.008922	38.640005	0.000000	0.000000	0.000000	1.000000
1527829862327010559.jpg	1527829862.333333	0.981976	-0.017141	-0.188225	427798.624952	0.188003	-0.013741	0.982074	4436470.388423	-0.019420	-0.999760	-0.010271	38.634369	0.000000	0.000000	0.000000	1.000000
1527829862390618167.jpg	1527829862.399999	0.982047	-0.015735	-0.187978	427798.433997	0.187764	-0.014073	0.982115	4436471.389277	-0.018099	-0.999779	-0.010866	38.629088	0.000000	0.000000	0.000000	1.000000
1527829862475303541.jpg	1527829862.533333	0.982078	-0.017423	-0.187666	427798.054090	0.187495	-0.010970	0.982206	4436473.384906	-0.019171	-0.999790	-0.007507	38.618023	0.000000	0.000000	0.000000	1.000000
1527829862590781757.jpg	1527829862.599999	0.982024	-0.019854	-0.187707	427797.867106	0.187575	-0.008334	0.982217	4436474.378952	-0.021065	-0.999770	-0.004460	38.617083	0.000000	0.000000	0.000000	1.000000
1527829862661646568.jpg	1527829862.666666	0.982009	-0.021442	-0.187616	427797.679701	0.187553	-0.004908	0.982244	4436475.369340	-0.021982	-0.999760	-0.000798	38.618126	0.000000	0.000000	0.000000	1.000000
1527829862721885761.jpg	1527829862.733333	0.981994	-0.022602	-0.187556	427797.492288	0.187510	-0.004134	0.982256	4436476.362193	-0.022977	-0.999738	0.000179	38.620884	0.000000	0.000000	0.000000	1.000000
1527829862797331216.jpg	1527829862.799999	0.982027	-0.023749	-0.187243	427797.304264	0.187149	-0.006107	0.982314	4436477.356016	-0.024473	-0.999701	-0.001552	38.624753	0.000000	0.000000	0.000000	1.000000
1527829862882256780.jpg	1527829862.933333	0.982182	-0.021986	-0.186641	427796.925625	0.186367	-0.013932	0.982383	4436479.349086	-0.024198	-0.999663	-0.009587	38.624720	0.000000	0.000000	0.000000	1.000000
1527829862941020838.jpg	1527829863.000000	0.982302	-0.020831	-0.186143	427796.737462	0.185838	-0.015748	0.982456	4436480.342840	-0.023397	-0.999661	-0.011598	38.622162	0.000000	0.000000	0.000000	1.000000
1527829863052103901.jpg	1527829863.066666	0.982378	-0.020431	-0.185788	427796.551798	0.185509	-0.014797	0.982533	4436481.332922	-0.022823	-0.999683	-0.010746	38.616228	0.000000	0.000000	0.000000	1.000000
1527829863119550355.jpg	1527829863.133333	0.982442	-0.020668	-0.185422	427796.366177	0.185184	-0.012890	0.982621	4436482.320832	-0.022699	-0.999705	-0.008837	38.610117	0.000000	0.000000	0.000000	1.000000
1527829863207493999.jpg	1527829863.266666	0.982549	-0.022045	-0.184693	427795.996158	0.184522	-0.009588	0.982783	4436484.292190	-0.023436	-0.999713	-0.005353	38.600585	0.000000	0.000000	0.000000	1.000000
1527829863273214818.jpg	1527829863.333333	0.982612	-0.021994	-0.184365	427795.810945	0.184202	-0.009259	0.982847	4436485.277710	-0.023323	-0.999717	-0.005046	38.596509	0.000000	0.000000	0.000000	1.000000
1527829863338955530.jpg	1527829863.399999	0.982689	-0.021648	-0.183995	427795.625538	0.183806	-0.010432	0.982909	4436486.262621	-0.023197	-0.999713	-0.006272	38.593532	0.000000	0.000000	0.000000	1.000000
1527829863405587554.jpg	1527829863.466666	0.982777	-0.020499	-0.183656	427795.438994	0.183451	-0.011455	0.982964	4436487.244072	-0.022254	-0.999726	-0.007497	38.590341	0.000000	0.000000	0.000000	1.000000
1527829863520471748.jpg	1527829863.533333	0.982857	-0.019513	-0.183335	427795.251797	0.183130	-0.011825	0.983019	4436488.226191	-0.021349	-0.999741	-0.008048	38.586327	0.000000	0.000000	0.000000	1.000000
1527829863638766350.jpg	1527829863.666666	0.983011	-0.018192	-0.182643	427794.881116	0.182496	-0.009467	0.983163	4436490.180337	-0.019615	-0.999791	-0.005986	38.581058	0.000000	0.000000	0.000000	1.000000
1527829863681333228.jpg	1527829863.733333	0.983073	-0.017872	-0.182343	427794.698691	0.182208	-0.008927	0.983221	4436491.156967	-0.019200	-0.999802	-0.005519	38.577585	0.000000	0.000000	0.000000	1.000000
1527829863741533313.jpg	1527829863.799999	0.983142	-0.017099	-0.182045	427794.516899	0.181911	-0.009084	0.983275	4436492.133052	-0.018466	-0.999814	-0.005821	38.574703	0.000000	0.000000	0.000000	1.000000
1527829863807180919.jpg	1527829863.866666	0.983201	-0.016164	-0.181810	427794.335857	0.181679	-0.009237	0.983316	4436493.107007	-0.017574	-0.999828	-0.006145	38.570740	0.000000	0.000000	0.000000	1.000000
1527829863895961778.jpg	1527829863.933333	0.983264	-0.016426	-0.181442	427794.157117	0.181312	-0.009077	0.983385	4436494.082368	-0.017800	-0.999826	-0.005947	38.567369	0.000000	0.000000	0.000000	1.000000
1527829863936688984.jpg	1527829864.000000	0.983330	-0.016957	-0.181039	427793.979699	0.180907	-0.009004	0.983461	4436495.055003	-0.018307	-0.999817	-0.005787	38.564223	0.000000	0.000000	0.000000	1.000000
1527829864025498159.jpg	1527829864.066666	0.983382	-0.018103	-0.180643	427793.804520	0.180516	-0.008402	0.983538	4436496.025784	-0.019322	-0.999802	-0.004994	38.560183	0.000000	0.000000	0.000000	1.000000
1527829864117976506.jpg	1527829864.133333	0.983397	-0.019034	-0.180467	427793.628490	0.180317	-0.009360	0.983566	4436496.998909	-0.020411	-0.999777	-0.005772	38.555321	0.000000	0.000000	0.000000	1.000000
1527829864185859635.jpg	1527829864.199999	0.983481	-0.018315	-0.180081	427793.450444	0.179884	-0.011893	0.983618	4436497.973509	-0.020156	-0.999763	-0.008402	38.548983	0.000000	0.000000	0.000000	1.000000
1527829864263223815.jpg	1527829864.266666	0.983587	-0.015827	-0.179737	427793.272213	0.179474	-0.016720	0.983622	4436498.947993	-0.018573	-0.999737	-0.013605	38.537407	0.000000	0.000000	0.000000	1.000000
1527829864319008349.jpg	1527829864.333333	0.983749	-0.013350	-0.179054	427793.093435	0.178780	-0.019496	0.983698	4436499.919950	-0.016624	-0.999722	-0.016793	38.524414	0.000000	0.000000	0.000000	1.000000
1527829864453260333.jpg	1527829864.466666	0.984082	-0.010958	-0.177380	427792.742624	0.177234	-0.013056	0.984084	4436501.849229	-0.013099	-0.999856	-0.010907	38.497775	0.000000	0.000000	0.000000	1.000000
1527829864546333078.jpg	1527829864.599999	0.984256	-0.013868	-0.176205	427792.399620	0.176242	0.001506	0.984347	4436503.782112	-0.013386	-0.999904	0.003927	38.487219	0.000000	0.000000	0.000000	1.000000
1527829864607385181.jpg	1527829864.666666	0.984327	-0.015223	-0.175694	427792.231033	0.175768	0.003654	0.984426	4436504.757080	-0.014344	-0.999879	0.006272	38.489233	0.000000	0.000000	0.000000	1.000000
1527829864679210027.jpg	1527829864.733333	0.984377	-0.016432	-0.175305	427792.062199	0.175357	0.001764	0.984505	4436505.736045	-0.015868	-0.999865	0.004618	38.494603	0.000000	0.000000	0.000000	1.000000
1527829864740556706.jpg	1527829864.799999	0.984451	-0.016960	-0.174839	427791.893413	0.174844	-0.001179	0.984597	4436506.714543	-0.016905	-0.999857	0.001805	38.500919	0.000000	0.000000	0.000000	1.000000
1527829864808039497.jpg	1527829864.866666	0.984521	-0.018012	-0.174340	427791.726937	0.174301	-0.003679	0.984687	4436507.692925	-0.018378	-0.999833	-0.000482	38.504848	0.000000	0.000000	0.000000	1.000000
1527829864873958176.jpg	1527829864.933333	0.984575	-0.018035	-0.174030	427791.559226	0.173979	-0.004368	0.984741	4436508.669142	-0.018520	-0.999829	-0.001163	38.506900	0.000000	0.000000	0.000000	1.000000
1527829864940693750.jpg	1527829865.000000	0.984631	-0.019280	-0.173578	427791.392658	0.173552	-0.003036	0.984822	4436509.643802	-0.019515	-0.999811	0.000357	38.508968	0.000000	0.000000	0.000000	1.000000
1527829865010154397.jpg	1527829865.066666	0.984626	-0.021149	-0.173389	427791.228095	0.173402	-0.001203	0.984852	4436510.617307	-0.021037	-0.999777	0.002483	38.508489	0.000000	0.000000	0.000000	1.000000
1527829865079008812.jpg	1527829865.133333	0.984630	-0.022453	-0.173204	427791.062661	0.173252	0.000230	0.984879	4436511.590943	-0.022074	-0.999750	0.004116	38.508737	0.000000	0.000000	0.000000	1.000000
1527829865134310270.jpg	1527829865.199999	0.984648	-0.022824	-0.173053	427790.896053	0.173096	-0.000107	0.984907	4436512.567075	-0.022498	-0.999741	0.003846	38.510102	0.000000	0.000000	0.000000	1.000000
1527829865209627328.jpg	1527829865.266666	0.984623	-0.023232	-0.173141	427790.730193	0.173141	-0.002029	0.984897	4436513.545127	-0.023232	-0.999730	0.002025	38.509916	0.000000	0.000000	0.000000	1.000000
1527829865274551515.jpg	1527829865.333333	0.984594	-0.024528	-0.173128	427790.564617	0.173058	-0.004962	0.984901	4436514.525291	-0.025017	-0.999688	-0.000641	38.508500	0.000000	0.000000	0.000000	1.000000
1527829865333568244.jpg	1527829865.399999	0.984592	-0.025190	-0.173043	427790.398124	0.172898	-0.007835	0.984910	4436515.503640	-0.026166	-0.999654	-0.003359	38.506658	0.000000	0.000000	0.000000	1.000000
1527829865407956568.jpg	1527829865.466666	0.984612	-0.025007	-0.172954	427790.228756	0.172778	-0.009035	0.984921	4436516.480970	-0.026193	-0.999648	-0.004575	38.503422	0.000000	0.000000	0.000000	1.000000
1527829865476469404.jpg	1527829865.533333	0.984567	-0.025450	-0.173147	427790.058967	0.173022	-0.007027	0.984895	4436517.455751	-0.026282	-0.999653	-0.002515	38.500531	0.000000	0.000000	0.000000	1.000000
1527829865539197975.jpg	1527829865.599999	0.984502	-0.026237	-0.173399	427789.888566	0.173369	-0.003412	0.984853	4436518.430060	-0.026432	-0.999652	0.001190	38.500187	0.000000	0.000000	0.000000	1.000000
1527829865615870552.jpg	1527829865.666666	0.984483	-0.027737	-0.173274	427789.717997	0.173348	0.000287	0.984862	4436519.406654	-0.027267	-0.999617	0.005091	38.500775	0.000000	0.000000	0.000000	1.000000
1527829865675703628.jpg	1527829865.733333	0.984489	-0.028043	-0.173191	427789.547282	0.173321	0.002287	0.984864	4436520.385270	-0.027222	-0.999606	0.007112	38.503114	0.000000	0.000000	0.000000	1.000000
1527829865740962962.jpg	1527829865.799999	0.984505	-0.027277	-0.173222	427789.375412	0.173329	0.001617	0.984864	4436521.367310	-0.026584	-0.999628	0.006320	38.507508	0.000000	0.000000	0.000000	1.000000
1527829865813166595.jpg	1527829865.866666	0.984516	-0.026411	-0.173297	427789.203105	0.173344	-0.000475	0.984863	4436522.347216	-0.026094	-0.999653	0.004111	38.511056	0.000000	0.000000	0.000000	1.000000
1527829865876891475.jpg	1527829865.933333	0.984499	-0.025618	-0.173507	427789.031866	0.173470	-0.003674	0.984834	4436523.326721	-0.025867	-0.999667	0.000827	38.512274	0.000000	0.000000	0.000000	1.000000
1527829865944271270.jpg	1527829866.000000	0.984493	-0.025600	-0.173543	427788.861827	0.173434	-0.006457	0.984826	4436524.304529	-0.026332	-0.999653	-0.001917	38.512319	0.000000	0.000000	0.000000	1.000000
1527829866010811105.jpg	1527829866.066666	0.984477	-0.025673	-0.173627	427788.692890	0.173488	-0.007543	0.984809	4436525.280244	-0.026592	-0.999644	-0.002972	38.508759	0.000000	0.000000	0.000000	1.000000
1527829866080244950.jpg	1527829866.133333	0.984478	-0.025757	-0.173608	427788.524146	0.173481	-0.007095	0.984813	4436526.259128	-0.026597	-0.999645	-0.002517	38.503831	0.000000	0.000000	0.000000	1.000000
1527829866147025594.jpg	1527829866.199999	0.984450	-0.025862	-0.173749	427788.354778	0.173657	-0.005759	0.984791	4436527.239104	-0.026470	-0.999651	-0.001179	38.500083	0.000000	0.000000	0.000000	1.000000
1527829866210442324.jpg	1527829866.266666	0.984427	-0.026474	-0.173789	427788.187131	0.173746	-0.003953	0.984784	4436528.221081	-0.026758	-0.999643	0.000708	38.496710	0.000000	0.000000	0.000000	1.000000
1527829866281880792.jpg	1527829866.333333	0.984412	-0.027224	-0.173758	427788.019332	0.173779	-0.001627	0.984785	4436529.204211	-0.027093	-0.999630	0.003129	38.494647	0.000000	0.000000	0.000000	1.000000
1527829866343873543.jpg	1527829866.399999	0.984408	-0.027328	-0.173763	427787.850210	0.173801	-0.000973	0.984782	4436530.190230	-0.027081	-0.999628	0.003791	38.494700	0.000000	0.000000	0.000000	1.000000
1527829866408803226.jpg	1527829866.466666	0.984401	-0.027497	-0.173779	427787.681982	0.173778	-0.002444	0.984783	4436531.179790	-0.027503	-0.999621	0.002372	38.494231	0.000000	0.000000	0.000000	1.000000
1527829866476465931.jpg	1527829866.533333	0.984391	-0.027306	-0.173864	427787.512923	0.173802	-0.004627	0.984771	4436532.170356	-0.027695	-0.999618	0.000191	38.492938	0.000000	0.000000	0.000000	1.000000
1527829866542722674.jpg	1527829866.599999	0.984381	-0.027233	-0.173932	427787.342911	0.173816	-0.006576	0.984758	4436533.161631	-0.027962	-0.999609	-0.001740	38.492751	0.000000	0.000000	0.000000	1.000000
1527829866611814060.jpg	1527829866.666666	0.984360	-0.027536	-0.174004	427787.173919	0.173859	-0.007583	0.984743	4436534.152871	-0.028435	-0.999594	-0.002677	38.490444	0.000000	0.000000	0.000000	1.000000
1527829866678323102.jpg	1527829866.733333	0.984349	-0.028074	-0.173982	427787.004391	0.173845	-0.007274	0.984748	4436535.143166	-0.028911	-0.999581	-0.002280	38.487466	0.000000	0.000000	0.000000	1.000000
1527829866742721519.jpg	1527829866.799999	0.984322	-0.028415	-0.174077	427786.833512	0.173967	-0.006303	0.984733	4436536.133800	-0.029078	-0.999578	-0.001261	38.484685	0.000000	0.000000	0.000000	1.000000
1527829866814494223.jpg	1527829866.866666	0.984331	-0.028289	-0.174047	427786.661287	0.173951	-0.005809	0.984739	4436537.126597	-0.028868	-0.999585	-0.000797	38.480328	0.000000	0.000000	0.000000	1.000000
1527829866885803445.jpg	1527829866.933333	0.984331	-0.027839	-0.174122	427786.487647	0.174024	-0.005891	0.984725	4436538.119942	-0.028439	-0.999597	-0.000954	38.476576	0.000000	0.000000	0.000000	1.000000
1527829866947812972.jpg	1527829867.000000	0.984343	-0.027478	-0.174109	427786.312784	0.174005	-0.006169	0.984727	4436539.114917	-0.028133	-0.999605	-0.001291	38.473979	0.000000	0.000000	0.000000	1.000000
1527829867023571899.jpg	1527829867.066666	0.984355	-0.027044	-0.174108	427786.136504	0.174000	-0.006290	0.984727	4436540.110435	-0.027726	-0.999616	-0.001486	38.469670	0.000000	0.000000	0.000000	1.000000
1527829867070895224.jpg	1527829867.133333	0.984365	-0.026525	-0.174130	427785.959755	0.174029	-0.006110	0.984723	4436541.103761	-0.027183	-0.999631	-0.001398	38.466721	0.000000	0.000000	0.000000	1.000000
1527829867140678014.jpg	1527829867.199999	0.984333	-0.026633	-0.174295	427785.782723	0.174192	-0.006155	0.984694	4436542.096258	-0.027298	-0.999628	-0.001420	38.464275	0.000000	0.000000	0.000000	1.000000
1527829867207213030.jpg	1527829867.266666	0.984298	-0.026262	-0.174549	427785.604584	0.174447	-0.006131	0.984649	4436543.089314	-0.026928	-0.999638	-0.001453	38.460666	0.000000	0.000000	0.000000	1.000000
1527829867277529657.jpg	1527829867.333333	0.984263	-0.026141	-0.174763	427785.427845	0.174663	-0.006067	0.984611	4436544.082535	-0.026799	-0.999642	-0.001406	38.457935	0.000000	0.000000	0.000000	1.000000
1527829867395728665.jpg	1527829867.399999	0.984242	-0.026167	-0.174881	427785.251706	0.174785	-0.005919	0.984590	4436545.075395	-0.026799	-0.999642	-0.001252	38.454538	0.000000	0.000000	0.000000	1.000000
1527829867460540546.jpg	1527829867.466666	0.984216	-0.026238	-0.175013	427785.075094	0.174916	-0.005989	0.984567	4436546.071497	-0.026882	-0.999639	-0.001305	38.450537	0.000000	0.000000	0.000000	1.000000
1527829867528166871.jpg	1527829867.533333	0.984192	-0.026186	-0.175161	427784.900022	0.175067	-0.005853	0.984541	4436547.067244	-0.026807	-0.999642	-0.001176	38.446261	0.000000	0.000000	0.000000	1.000000
1527829867596786945.jpg	1527829867.599999	0.984160	-0.026347	-0.175313	427784.725031	0.175225	-0.005604	0.984514	4436548.063173	-0.026921	-0.999639	-0.000899	38.443953	0.000000	0.000000	0.000000	1.000000
1527829867661603801.jpg	1527829867.666666	0.984103	-0.026948	-0.175540	427784.550557	0.175463	-0.005212	0.984474	4436549.061868	-0.027444	-0.999625	-0.000400	38.440792	0.000000	0.000000	0.000000	1.000000
1527829867743545857.jpg	1527829867.799999	0.984071	-0.026563	-0.175779	427784.199441	0.175733	-0.004087	0.984431	4436551.060992	-0.026868	-0.999640	0.000646	38.438079	0.000000	0.000000	0.000000	1.000000
1527829867805273665.jpg	1527829867.866666	0.984062	-0.026699	-0.175810	427784.023444	0.175778	-0.003540	0.984425	4436552.062068	-0.026906	-0.999639	0.001210	38.436325	0.000000	0.000000	0.000000	1.000000
1527829867869057765.jpg	1527829867.933333	0.984054	-0.026625	-0.175866	427783.846750	0.175844	-0.003175	0.984414	4436553.063887	-0.026768	-0.999642	0.001557	38.435773	0.000000	0.000000	0.000000	1.000000
1527829867937437942.jpg	1527829868.000000	0.984042	-0.026722	-0.175917	427783.670192	0.175896	-0.003153	0.984405	4436554.066880	-0.026860	-0.999640	0.001598	38.435369	0.000000	0.000000	0.000000	1.000000
1527829868011082979.jpg	1527829868.066666	0.984023	-0.026774	-0.176017	427783.494285	0.176005	-0.002804	0.984387	4436555.069478	-0.026850	-0.999639	0.001953	38.434035	0.000000	0.000000	0.000000	1.000000
1527829868100594781.jpg	1527829868.133333	0.983975	-0.027135	-0.176229	427783.317483	0.176211	-0.003075	0.984349	4436556.076198	-0.027252	-0.999629	0.001755	38.432613	0.000000	0.000000	0.000000	1.000000
1527829868146695640.jpg	1527829868.199999	0.983940	-0.027025	-0.176441	427783.139774	0.176400	-0.003912	0.984312	4436557.085112	-0.027292	-0.999629	0.000918	38.431518	0.000000	0.000000	0.000000	1.000000
1527829868262255103.jpg	1527829868.266666	0.983928	-0.026159	-0.176638	427782.958460	0.176572	-0.004835	0.984278	4436558.094391	-0.026602	-0.999648	-0.000139	38.429017	0.000000	0.000000	0.000000	1.000000
1527829868324779596.jpg	1527829868.333333	0.983902	-0.026100	-0.176794	427782.778099	0.176719	-0.005155	0.984250	4436559.103967	-0.026601	-0.999648	-0.000460	38.425922	0.000000	0.000000	0.000000	1.000000
1527829868405379991.jpg	1527829868.466666	0.983877	-0.025999	-0.176948	427782.415523	0.176851	-0.006017	0.984221	4436561.125257	-0.026654	-0.999646	-0.001322	38.416634	0.000000	0.000000	0.000000	1.000000
1527829868488046595.jpg	1527829868.533333	0.983841	-0.026313	-0.177102	427782.236988	0.176987	-0.006625	0.984193	4436562.141248	-0.027071	-0.999633	-0.001860	38.410811	0.000000	0.000000	0.000000	1.000000
1527829868542858253.jpg	1527829868.599999	0.983798	-0.027092	-0.177221	427782.057931	0.177108	-0.006549	0.984171	4436563.159978	-0.027824	-0.999613	-0.001645	38.407657	0.000000	0.000000	0.000000	1.000000
1527829868614190607.jpg	1527829868.666666	0.983726	-0.028062	-0.177472	427781.879538	0.177387	-0.005506	0.984127	4436564.180680	-0.028594	-0.999593	-0.000438	38.404229	0.000000	0.000000	0.000000	1.000000
1527829868679675974.jpg	1527829868.733333	0.983683	-0.028415	-0.177650	427781.699714	0.177590	-0.004633	0.984095	4436565.200812	-0.028786	-0.999587	0.000488	38.401390	0.000000	0.000000	0.000000	1.000000
1527829868740774419.jpg	1527829868.799999	0.983647	-0.028544	-0.177831	427781.518309	0.177769	-0.004719	0.984063	4436566.220007	-0.028928	-0.999583	0.000433	38.399677	0.000000	0.000000	0.000000	1.000000
1527829868810158819.jpg	1527829868.866666	0.983614	-0.028294	-0.178053	427781.334850	0.177985	-0.004916	0.984023	4436567.238841	-0.028717	-0.999589	0.000200	38.397576	0.000000	0.000000	0.000000	1.000000
1527829868898536346.jpg	1527829868.933333	0.983603	-0.028107	-0.178143	427781.150947	0.178084	-0.004578	0.984006	4436568.257076	-0.028473	-0.999596	0.000503	38.395829	0.000000	0.000000	0.000000	1.000000
1527829868949963477.jpg	1527829869.000000	0.983585	-0.028486	-0.178182	427780.967341	0.178143	-0.003913	0.983998	4436569.276644	-0.028727	-0.999588	0.001226	38.395027	0.000000	0.000000	0.000000	1.000000
1527829869013265360.jpg	1527829869.066666	0.983563	-0.028616	-0.178284	427780.783371	0.178259	-0.003433	0.983979	4436570.295841	-0.028770	-0.999586	0.001725	38.392592	0.000000	0.000000	0.000000	1.000000
1527829869078073082.jpg	1527829869.133333	0.983534	-0.028459	-0.178469	427780.600132	0.178430	-0.003887	0.983946	4436571.316572	-0.028696	-0.999589	0.001255	38.390601	0.000000	0.000000	0.000000	1.000000
1527829869144117196.jpg	1527829869.199999	0.983484	-0.028379	-0.178755	427780.416285	0.178675	-0.005312	0.983895	4436572.338706	-0.028871	-0.999585	-0.000154	38.388918	0.000000	0.000000	0.000000	1.000000
1527829869211413344.jpg	1527829869.266666	0.983468	-0.028433	-0.178839	427780.231855	0.178707	-0.007110	0.983878	4436573.363170	-0.029246	-0.999572	-0.001911	38.385143	0.000000	0.000000	0.000000	1.000000
1527829869281553713.jpg	1527829869.333333	0.983507	-0.027612	-0.178752	427780.045985	0.178594	-0.008109	0.983891	4436574.390597	-0.028616	-0.999588	-0.003044	38.380655	0.000000	0.000000	0.000000	1.000000
1527829869342072705.jpg	1527829869.399999	0.983508	-0.026944	-0.178847	427779.858361	0.178697	-0.007897	0.983874	4436575.418321	-0.027922	-0.999607	-0.002952	38.376457	0.000000	0.000000	0.000000	1.000000
1527829869407906024.jpg	1527829869.466666	0.983513	-0.026581	-0.178874	427779.671712	0.178763	-0.006495	0.983872	4436576.446597	-0.027314	-0.999627	-0.001637	38.371586	0.000000	0.000000	0.000000	1.000000
1527829869478819178.jpg	1527829869.533333	0.983515	-0.027051	-0.178794	427779.486311	0.178725	-0.004955	0.983888	4436577.474774	-0.027501	-0.999623	-0.000039	38.366743	0.000000	0.000000	0.000000	1.000000
1527829869540990825.jpg	1527829869.599999	0.983491	-0.027448	-0.178865	427779.300825	0.178829	-0.003771	0.983874	4436578.503553	-0.027680	-0.999618	0.001200	38.364929	0.000000	0.000000	0.000000	1.000000
